,For_key_ID,LSST_u,LSST_g,LSST_r,LSST_i,LSST_z,VIS,NISP_Y,NISP_J,NISP_H,z,t/Gyr,M*,M_initial,Z,SFH,tau/Gyr,Av_law,Av,t_l,physical,delta_LSST_u,delta_LSST_g,delta_LSST_r,delta_LSST_i,delta_LSST_z,delta_VIS,delta_NISP_Y,delta_NISP_J,delta_NISP_H
59820,338856,21.972245300784188,21.72069981686355,21.290861095177306,19.586144529343397,18.977284404570085,20.260983219269182,18.432965448183662,17.935087009622663,17.305807289087618,0.85,0.8,0.6799,10000000000.0,-0.3,1.0,10.0,1.0,0.4,7.2553573,True,0.03650936840914469,0.026230364157962056,0.03828638127699141,0.026497464560526398,0.02513299934805132,0.014473191883931938,0.029282241627810124,0.023199804220983857,0.017540594953712834
67641,510937,21.904774599016704,18.341617961975274,18.41972140522988,18.560749488391316,18.69799922009493,18.53928439526716,19.045794994291228,19.539502578617327,19.25466458030297,3.19,0.05,0.8201,10000000000.0,-0.3,1.0,0.1,0.0,0.0,11.770586,True,0.035576590094923394,0.006769620450707638,0.012130656914818492,0.017350992416474663,0.02236682397868962,0.007293975831867805,0.03792838231383477,0.044631791540835936,0.037622211449031766
75212,522243,24.045428195492924,21.3692016551964,18.752526077191803,18.66012275994635,18.981025219728945,18.816611250901445,19.121325432936878,19.60878074214029,20.353286914858728,4.49,0.04,0.8383,10000000000.0,-0.3,1.0,10.0,0.0,0.0,12.4357586,True,0.07940435456826378,0.022778457949313588,0.013858758278848169,0.018073585584593932,0.02517238236349433,0.008146373536812777,0.039167361823218914,0.045920258055018384,0.057428083076937565
150222,742252,19.355163112444092,17.368422637543567,17.20320867583533,17.096340728222792,17.16053162038423,17.183345013520814,17.49707201163004,17.964155270240372,18.410946049761755,3.01,0.001,0.9845,10000000000.0,0.3,1.0,0.1,1.0,0.4,11.635437,True,0.013171775499796584,0.004585263729900523,0.007455629532915701,0.009549141305875863,0.011867638805111602,0.004246628987997269,0.01983738033480484,0.023474930759832854,0.02707972938244609
135357,710440,16.31271274328623,16.26999492301521,16.40392726830961,16.613077040249415,16.846239129485205,16.55361536102047,17.24141115371943,17.2281843185864,17.679655611544376,2.14,0.04,0.8383,10000000000.0,0.3,1.0,10.0,0.0,0.0,10.7047005,True,0.003942069892170547,0.0029542301082614787,0.005415073053564284,0.007850988116033235,0.010438649608378859,0.003302511358437035,0.017851894843750216,0.017426265238277713,0.02032377227104241
37974,265274,20.15771719752552,20.096889886934182,20.058422166563435,20.061741931310948,20.084766412428593,20.14275685128375,19.52062337884368,19.423027704495073,19.547704278197397,1.7,0.2,0.753,10000000000.0,0.3,1.0,3.0,1.0,0.2,9.9486885,True,0.018055283831007917,0.013674905063422556,0.023373530703322692,0.032317988343653424,0.040179480752398085,0.013809066466043742,0.04647338644095045,0.04254850645148265,0.04214289052461654
69659,513166,22.418685201606454,22.234290224461517,22.400241689325995,21.86964701689683,21.500811665788717,22.248186390205763,19.801748824598935,19.660312961939677,19.560335852641046,1.44,0.3,0.7019,10000000000.0,-0.3,1.0,0.1,0.0,0.0,9.348057699999998,True,0.043295655568495565,0.03224068941909208,0.0597151214573838,0.07020439805356063,0.0750316194149488,0.03178076302432665,0.052486101985062865,0.0469033993912862,0.04234911314492692
7298,107456,15.345017119492352,15.040143466548578,15.27352804186158,15.387474601338766,15.630069482848803,15.375749746782056,16.08243692331517,16.34001037750625,16.481720046056253,2.61,0.008,0.927,10000000000.0,0.0,1.0,3.0,1.0,0.2,11.2749329,True,0.002680675961951413,0.001806027337959566,0.003445119731661179,0.004786789392591699,0.00637036504905839,0.002062929184738437,0.011107193043048502,0.012177673335238998,0.012664974507736959
75216,522247,24.11893699151372,21.534418601084848,18.797634959382428,18.68859177339391,19.003024741247273,18.855446225570482,19.14553325995039,19.625812030770067,20.373566035579604,4.53,0.04,0.8383,10000000000.0,-0.3,1.0,10.0,0.0,0.0,12.4502296,True,0.08155382219046069,0.02434020994958126,0.014111212111529025,0.018286235981106663,0.025405299549782524,0.008273405676792153,0.03957348703258738,0.04624282100252335,0.0578741092757752
11505,111686,22.41505240848545,20.743820424485648,20.73084492566535,20.62009882956404,20.606026404867574,20.777250254234488,20.76620143588039,20.84085178267705,20.353286914858728,2.84,0.1,0.7888,10000000000.0,0.0,1.0,3.0,1.0,0.2,11.493407199999998,True,0.043235881709659835,0.017724105236134456,0.03059456762673253,0.040900095302675764,0.05035983748912695,0.01776496351842152,0.08049415023764862,0.07650403121579849,0.057428083076937565
26598,151641,23.12495552671489,23.04946097856987,23.290058133887104,22.7598828928748,22.03832536367477,23.150584286307076,20.763154202573762,20.47436794485312,20.131664251858584,1.32,1.5,0.6491,10000000000.0,-0.3,1.0,3.0,0.0,0.0,9.0179243,True,0.056520281992112585,0.04475116234703788,0.0853187177760122,0.10494562056723858,0.09622420241043413,0.04529855202771521,0.08038302024295911,0.06566354417497358,0.05276237301988046
161812,771059,16.28796457521665,16.49462565658619,16.921210664263256,17.18008986417799,17.347394736119394,17.083445396941972,16.537876285465785,16.7089867752229,16.84255957576996,1.45,0.1,0.7879,10000000000.0,-0.3,1.0,1.0,0.0,0.0,9.3738995,True,0.0039034113444284314,0.00323209650774628,0.006660154746437487,0.009879257832867873,0.01281044806054511,0.004080602769382821,0.013375940245570948,0.014130720944641746,0.014608456106170255
138689,714013,20.944326658726485,20.970929607830325,20.999947168769282,21.066226744935,21.038832415529694,21.149511607619733,20.557271076687673,20.28331274223013,20.47314210898267,1.81,0.4,0.7162,10000000000.0,0.3,1.0,10.0,0.0,0.0,10.1641006,True,0.024545072541687328,0.01941441549902843,0.03407566342727365,0.049481666739753696,0.06094868220014515,0.020589429821902896,0.07325618871634604,0.06065747389366526,0.06011243493025924
178944,848154,16.830843709111214,16.634554784421255,16.78009375674882,16.98438593633133,17.20919146474167,16.927958748036627,17.588637094097777,17.913737022181813,18.634298842651795,2.1,0.001,0.9845,10000000000.0,-0.3,1.0,1.0,1.0,0.4,10.6464434,True,0.004844894449378409,0.0034182539157362113,0.006294544670832656,0.009125240513828684,0.012106101755564595,0.003834990742978633,0.020602708597985287,0.022999813792918333,0.02955046504990686
32329,259449,18.042063546955198,15.51617952467222,15.332467124535825,15.61601975756807,15.711528762364507,15.497909513614525,16.12990795909824,16.812175093613007,17.59728382089732,3.55,0.001,0.9845,10000000000.0,0.3,1.0,3.0,1.0,0.2,12.0020809,True,0.0078379830502045,0.002184964171806058,0.0035273156071144165,0.005248610198506284,0.006583916585484884,0.0021661290163079746,0.011324116273962738,0.014731410106599056,0.019675433963036032
95436,593922,18.630530348972137,18.028297473717735,18.19139637673005,18.1505529221958,18.338750024716326,18.238274139730013,18.63042689364524,18.869174410421213,19.030359938196817,2.64,0.06,0.816,10000000000.0,0.3,1.0,1.0,0.0,0.0,11.3053427,True,0.00989473847480838,0.0059715121457383615,0.01107144533253063,0.014667777722224115,0.019266566240834504,0.006469106783667421,0.031815907839860075,0.03392222418378715,0.034482942658988804
19782,143640,21.440390399185628,20.35998084180991,16.727836316999667,16.468966636640065,16.610183239215928,16.714596803432926,16.989234189518626,17.421126458220147,18.16476974733185,5.13,0.01,0.9141,10000000000.0,-0.3,1.0,3.0,0.0,0.0,12.6396351,True,0.02974981846419984,0.01519582627837584,0.0061643078557275756,0.0074063515080671815,0.009481658732543832,0.0035217970064900616,0.016093270829419415,0.01884014842834231,0.0245903279051334
65853,509146,20.161008505288557,16.26884412767285,16.371466849637923,16.621725171755493,16.85143491313213,16.531245326326186,17.242529322748133,17.834447784279718,17.82461654046584,3.31,0.02,0.8729,10000000000.0,-0.3,1.0,0.1,0.0,0.0,11.8530445,True,0.01807858019084178,0.0029528699482322305,0.005345204433714979,0.007878514161207339,0.010460786055446014,0.003273138028834356,0.0178601178384092,0.0222722616504561,0.0215161379445142
193843,875414,20.683892104545425,17.92799064845061,18.131321601567112,18.21947896057561,18.32006969985995,18.208017798041784,18.704512444942342,19.15387897383391,18.79999607468353,3.1,0.04,0.8331,10000000000.0,0.0,1.0,0.1,0.0,0.0,11.7048292,True,0.0221780991122835,0.005736464627682078,0.01080847245156817,0.015087049664212069,0.01911808199783553,0.006391522468683547,0.03282496864928958,0.038106961391417324,0.031524217843497564
34176,261299,22.467147461913527,18.68617933881706,17.15532711706679,17.299853637516556,17.126051656054546,17.226952665597352,17.230899641724893,17.630507575690203,18.15138173463121,4.02,0.01,0.9141,10000000000.0,0.3,1.0,3.0,1.0,0.2,12.2394238,True,0.04410058190222697,0.00777113260925748,0.007314157701333552,0.010371565632796462,0.011701574984974305,0.004321199527912275,0.017774783513178433,0.020506158976530586,0.024461569569448012
72930,519957,21.730791351739,20.45578154415145,17.731040115053588,16.385599794907538,16.435148597562065,17.06475834695743,16.87052093008326,17.271479230311233,17.976290005159804,5.67,0.008,0.927,10000000000.0,-0.3,1.0,10.0,0.0,0.0,12.774663,True,0.03327547931556464,0.015790806799307694,0.009208827121342751,0.007160845769373677,0.008830073528221488,0.0040502732152412225,0.015327958643863016,0.01773390264553017,0.02283727701906733
119173,663939,18.21032312678492,18.01541422210003,18.13339315458321,18.245821775076877,18.41053380008396,18.24774391250142,18.62036497096432,18.076068774232297,18.261346692162835,2.2,0.05,0.8259,10000000000.0,0.0,1.0,1.0,1.0,0.2,10.788819300000002,True,0.008378462302651121,0.0059407916295748635,0.010817435639901842,0.015250508335029727,0.019848345905923395,0.006493581863370822,0.03168139672987563,0.024565427139327356,0.025539025395882937
195500,877074,18.03393206603252,18.286870062436684,18.51869027116361,18.680746862621408,18.785504302576822,18.651357138448947,17.99621493341209,17.903742549783754,18.24724317300167,1.67,0.1,0.7767,10000000000.0,0.0,1.0,0.1,0.0,0.0,9.8863077,True,0.007812757059440071,0.006622840866808645,0.012620725471269485,0.018227383031690858,0.02319766753844885,0.007627185693600026,0.024398567015965385,0.022906794512903846,0.0253982807758234
133309,708388,22.82070588593967,21.230345283752502,18.194618762983005,16.699769845476105,16.5567664987372,17.394014666687426,16.960298805469918,17.151601677780366,17.72694567670067,5.66,0.008,0.927,10000000000.0,0.3,1.0,10.0,0.0,0.0,12.7724085,True,0.05041552800849848,0.02154389977293418,0.011085730589786165,0.008131381174913488,0.009277785338706051,0.004619173978170578,0.01590319264949119,0.016895238233218462,0.020705433138523608
28659,189794,23.868784165199962,22.475786624554672,21.575522448905467,20.88307770950923,20.444378917065553,21.26929527167481,19.154823258140567,18.45346996398528,17.894689529271414,1.6,0.008,0.9261,10000000000.0,-0.3,1.0,0.1,1.0,0.8,9.7341805,True,0.07444650602767554,0.035527473155907874,0.04291057360409036,0.04574717915964986,0.046933648880631486,0.021589586275962396,0.03973052647313112,0.02863678902589167,0.022116903343808232
57708,334768,20.580244140373413,20.04127734431314,19.90565013909451,19.834805986776665,19.808430997014234,19.944635279096676,19.585759141762125,18.937088164022754,18.874436669210176,2.04,0.06,0.8167,10000000000.0,-0.3,1.0,10.0,1.0,0.4,10.555605900000002,True,0.02129925043463633,0.013373476533245032,0.02198691613966457,0.029390320358843907,0.03569803573669352,0.012763339456302135,0.04779740514137787,0.034875811362645365,0.032452213161920235
102073,602692,19.184601118358163,18.013573752866353,17.722062883059863,17.451698053052215,17.471938288694393,17.627573741872972,17.606446795472273,17.680318444130215,17.67661269362115,2.62,0.01,0.914,10000000000.0,0.3,1.0,10.0,1.0,0.4,11.2851372,True,0.012315280838604656,0.005936415904810411,0.009175808051072936,0.011031747678681071,0.01348106864074562,0.005070424495741906,0.020755075616492296,0.02092398114346171,0.02029945228181387
19637,143495,19.08047569363681,15.618611141726735,15.292867446778796,15.633382673220261,15.796594242197989,15.488459202907727,16.20560039067437,16.832032313251965,17.23272317412586,3.68,0.01,0.9141,10000000000.0,-0.3,1.0,3.0,0.0,0.0,12.0750103,True,0.011819641928829786,0.0022763776867883237,0.0034718769134461608,0.005285478614487449,0.006814661997064367,0.0021579646193022107,0.011678964006193449,0.014849927042407306,0.01704214750635226
35782,262908,17.54737503667018,17.336898233721,17.304035411359813,17.42745823822531,17.57568196571989,17.412245262114116,17.80405622922629,17.689414988670094,18.03071733536435,2.08,0.04,0.8371,10000000000.0,0.3,1.0,3.0,1.0,0.2,10.6166344,True,0.006441163451261213,0.00452776960762175,0.0077625483807824405,0.010923563055886251,0.014067091746745409,0.00465290644091027,0.022526012458461264,0.02100121011243566,0.02333051469999491
143766,732180,16.831769851786255,16.528687701195896,16.493250563609607,16.59760056080533,16.730523396190822,16.582904438609685,16.753462616734787,16.328351721136514,16.35427631456643,2.03,0.01,0.9141,10000000000.0,-0.3,1.0,3.0,1.0,0.4,10.524367300000002,True,0.004846679703291955,0.003276455847940245,0.005612086031092598,0.007801970789282987,0.009957821109197944,0.003341368083715625,0.014609801656664657,0.0121206056081911,0.012041603419625554
22478,146341,16.543595895588687,16.67482972167137,17.003623938936073,17.30144082683639,17.541337433937805,17.19626563804389,17.756983492233065,17.36305582986238,17.635422168441345,2.09,0.06,0.8168,10000000000.0,-0.3,1.0,3.0,0.0,0.0,10.6315966,True,0.004321597543425954,0.0034737960737670553,0.006883420802305085,0.010378254584304738,0.013870250990799906,0.004268588794467635,0.022090437644236464,0.018402817530148545,0.019973046815859964
101397,602001,15.631001525061695,15.451036918538296,15.264318795160255,15.383130750885329,15.523761600938174,15.355236707387705,15.417592606490707,15.469672927216955,15.759004127665296,1.72,0.008,0.927,10000000000.0,0.3,1.0,10.0,1.0,0.4,9.9893799,True,0.003004445427783477,0.0021287483285549014,0.003432450792897955,0.004778420005470443,0.006102170246069324,0.0020460880549599144,0.008477041708629333,0.008579151160892294,0.00950964533221178
160195,769439,21.59618716364116,17.616926573286868,17.664976657507655,17.85953680185034,18.046660139837925,17.806471007707316,18.396720238686022,18.94047157488045,18.82125902792784,3.28,0.04,0.8378,10000000000.0,-0.3,1.0,1.0,0.0,0.0,11.832963,True,0.031593978623867564,0.005064823551256025,0.008968593083601132,0.013024597764658074,0.017075141840048463,0.005445582224502503,0.028840601910318918,0.03492402737542777,0.031786617796449215
192704,874273,21.60908617804455,17.525350306465516,16.964719427564916,17.280806149645542,17.354592651785048,17.150351885827508,17.64405539422918,18.214666648569416,18.559561675170237,3.71,0.02,0.8729,10000000000.0,0.0,1.0,0.1,0.0,0.0,12.0911388,True,0.03175150533558506,0.004882523249422646,0.006777106647995895,0.010291633689945331,0.012848260102883972,0.00419106426207457,0.021080665639845942,0.025987489087450254,0.02870016013821085
163993,773562,23.19441592572608,22.874877378216294,22.98810611711113,22.784742080100703,22.804753436149035,23.15811494424057,22.680010767247037,22.24983465527265,22.0100114319098,2.44,0.5,0.6988,10000000000.0,-0.3,1.0,1.0,0.0,0.0,11.0903521,True,0.05800752287620231,0.041714238509086704,0.07558651461669556,0.10616083358037386,0.1396382250946964,0.04543225779343595,0.20447693183968327,0.1392272740058229,0.10678845911271392
108763,636773,16.221358061388525,15.851321281037052,15.848406638087859,15.961491892754216,16.13466389621884,15.942118124813804,16.43218055241947,16.541800905178896,17.094572903014235,2.14,0.005,0.9505,10000000000.0,-0.3,1.0,0.1,1.0,0.4,10.7047005,True,0.003801231504014447,0.0024985285707212327,0.004335950543917021,0.006033430577502551,0.007815635915782876,0.002586808742101161,0.012810448060545107,0.01320943736644917,0.016137799670567644
164933,775236,22.0306528622271,22.08667966732673,22.165609567417196,21.652385775597182,20.250697896433472,21.75068136187441,19.64735408183095,19.355637859528656,18.957926074807972,1.15,1.0,0.6577,10000000000.0,-0.3,1.0,1.0,0.0,0.0,8.4433813,True,0.03733570186780679,0.030383956104607625,0.054355603246849814,0.06380347311088876,0.043156311581590376,0.026117061995961786,0.04908675466349021,0.041388941526536,0.033524655210092257
39618,268221,21.874305017418944,21.719323545162133,21.731629253537093,21.33269927124524,20.209081196851734,21.436393631549024,19.733251767229365,19.500693341087906,18.803539581773702,1.12,0.8,0.6806,10000000000.0,0.3,1.0,3.0,1.0,0.2,8.3727865,True,0.035162870398968746,0.02621587272754254,0.04567981327428111,0.05550911713254295,0.04238813608754917,0.02306557682692363,0.05094766916152068,0.04392626931882168,0.031567800258676164
137171,712257,18.740711058011552,18.53276606144564,18.60776079223912,18.67155625683764,18.86780738806752,18.713524874891323,19.152230929006745,18.99932753602166,19.284822495786933,2.28,0.1,0.7891,10000000000.0,0.3,1.0,10.0,0.0,0.0,10.8822899,True,0.0103353293351529,0.007308097284136573,0.013078692228996984,0.0181586818646198,0.02400846090836727,0.007818515832930953,0.0396866389301142,0.035773737834965985,0.03806486728756897
94888,593373,21.754967477677926,18.48883324170169,18.477031487667436,18.448467002124158,18.46315702786059,18.490763502511136,18.79003164744785,19.28280642950841,19.36704176611356,3.16,0.05,0.8259,10000000000.0,0.3,1.0,1.0,0.0,0.0,11.7490549,True,0.03358646682027848,0.007180659278207992,0.012412072965880832,0.016570069117847454,0.020286368959290358,0.0071542534230386815,0.03403175295928338,0.040172080100170315,0.03929744546886911
138994,714505,17.06962165457059,17.352085205861506,17.20597106629554,16.300379973716492,16.31139352378706,16.752192350049828,16.15906036483657,15.771052736790063,15.12103562119008,0.72,0.5,0.7044,10000000000.0,0.3,1.0,10.0,0.0,0.0,6.5837688,True,0.00532751056910908,0.004555376950186503,0.007463874354615497,0.006918378526680939,0.008397003224790233,0.003575068108725335,0.011459464405504069,0.009684658694459985,0.00738047511030805
46009,276373,18.652888105499265,18.49343357522266,18.32581454390365,17.275817152133136,16.682806944955814,17.666120532584568,16.53945309343828,16.479425901765975,16.00226236056413,0.93,0.1,0.7767,10000000000.0,0.0,1.0,0.1,1.0,0.4,7.621614,True,0.009982614953866922,0.0071938987316610544,0.011683267488223056,0.01027080112448627,0.009766170903595377,0.005149016932134193,0.013384566813521044,0.01288143718224937,0.01047331871892176
136034,711118,19.710178199456692,17.985736512720013,18.141219015741274,18.128018977502325,18.14860836888297,18.178224472395364,18.5301511696742,18.941148245604392,19.019230743644677,2.91,0.05,0.8265,10000000000.0,0.3,1.0,10.0,0.0,0.0,11.5537205,True,0.015146919592701619,0.005870624733593814,0.010851363705137227,0.014533302727766102,0.01780919626182956,0.0063160319751291135,0.030501719294539018,0.03493367857410736,0.03433399345142634
129383,700369,16.478577510089682,16.554234088846687,16.826365564807855,17.051612635887615,16.42721852005013,16.847223447006453,16.541029879327656,16.70282171931094,16.40612979035369,1.17,0.1,0.7767,10000000000.0,0.3,1.0,0.1,0.0,0.0,8.546567900000001,True,0.004211184993251846,0.003310124433373205,0.0064121595479551775,0.009377440559293545,0.008801654564842082,0.0037133366153930853,0.013393198945018359,0.014095624439188856,0.012291483994668735
181885,851174,19.74368674165016,19.094843970557214,18.97093216670248,18.894105980042557,18.953733330947625,18.994393413523333,19.027377386128173,18.463883515379262,18.31142740985489,2.25,0.03,0.8531,10000000000.0,-0.3,1.0,1.0,1.0,0.4,10.8560781,True,0.015347735992334969,0.00915301807464065,0.01512461470598035,0.01989959877145684,0.024886528513749537,0.008744285321414934,0.037632608286531546,0.0287583735100325,0.026044997493450846
128801,699786,15.678599116262555,15.64646309494135,15.992296027963734,16.267559993031853,16.34540183058391,16.14915565809186,16.124031504580053,16.41475347176484,16.347766302376325,1.35,0.06,0.8091,10000000000.0,0.3,1.0,0.1,0.0,0.0,9.1040688,True,0.0030619938915122675,0.002301888694720432,0.004592871765828595,0.006827226637275347,0.008513817175682437,0.0028098576582315693,0.011297030986342823,0.01255001716958688,0.01201058939326442
102647,603304,21.371545012373584,19.6464076916098,19.291273489442133,18.97434167262724,18.862956339466894,19.17060913077191,18.95253716643502,19.04981638043339,18.981117631480718,2.73,0.02,0.8755,10000000000.0,0.3,1.0,10.0,1.0,0.4,11.3930149,True,0.028968387414567327,0.011416272325911627,0.017193501068881272,0.02056858046307958,0.023959862420652497,0.009380031999878904,0.03645560583902955,0.03651945771426392,0.033828622988896294
29978,193328,23.781614093222586,22.542669798068022,21.54609271589782,19.810759195853137,18.983885667728888,20.45115414648538,18.075168310924408,17.191947313928974,16.129075673001672,0.88,0.06,0.8091,10000000000.0,-0.3,1.0,0.1,1.0,0.8,7.396581200000001,True,0.07210482380945843,0.03649592033813039,0.04240766104104588,0.02909673910447118,0.02520254042192065,0.015608613255970991,0.025214149293533147,0.017172926848937266,0.011013473723524491
6219,106375,18.766575606466173,16.46079354371307,15.96466936470357,16.205326751743108,16.34245473012053,16.105809664021248,16.768973315225587,17.418621761149844,18.245832910345275,3.82,0.001,0.9845,10000000000.0,0.0,1.0,3.0,1.0,0.2,12.1481609,True,0.010441534312374596,0.003188631410878336,0.004542388963303293,0.0066577015066829354,0.008503629306066254,0.002761622548066511,0.014702944570826347,0.01882107043452389,0.02538424904464263
21890,145752,16.359436589676154,16.471380486481955,16.81531559789977,17.081129907625307,17.35234335583761,16.99554937740136,17.719212974161067,17.36601665461551,17.580674289348757,2.21,0.05,0.8265,10000000000.0,-0.3,1.0,3.0,0.0,0.0,10.8024731,True,0.004016098167760949,0.0032021695245563857,0.006383874195738965,0.00949039568586364,0.012836431865951046,0.003939892025664098,0.02174724864548148,0.018424865234583854,0.0195471893526342
167069,801632,15.659421069432314,15.379678687279206,15.157721475687628,15.264225803325852,15.39257104940027,15.244376900417974,15.574197115182546,15.713815134187904,16.31568361912931,1.95,0.005,0.9508,10000000000.0,0.3,1.0,1.0,1.0,0.4,10.4110374,True,0.0030386754699261373,0.0020688276882371145,0.0032891548490510416,0.004554957403785286,0.005786877911879024,0.001957421345601309,0.009033256037005529,0.009464208948479585,0.011858897626451743
152998,745219,22.027526720619388,20.549736107587872,20.18196875163532,19.79619385465269,19.748110680173365,20.0665088323708,19.744290000236525,19.754114423098144,19.673164029177645,2.63,0.03,0.8495,10000000000.0,0.3,1.0,0.1,1.0,0.4,11.2952738,True,0.03729102493209052,0.016396997104325614,0.02455864039863333,0.0289204016349799,0.03479239457683348,0.01339690013396155,0.051192262012215925,0.04874884382121323,0.04423482566202426
28060,188534,20.80917033236496,20.05437638623428,19.494235950289386,18.982159900677782,18.543233198710773,19.21455591135793,18.277705226473678,18.24187339375189,18.392588723949952,1.02,0.001,0.9845,10000000000.0,-0.3,1.0,0.1,1.0,0.8,7.9966197,True,0.023287577862137133,0.013443870486333793,0.01864851782360311,0.020634992718939014,0.020972215901534898,0.00954562392017456,0.027438749823820004,0.026276306555599392,0.0268858839659
139139,714650,22.711892383626395,22.29043575285351,22.296144841949538,22.201045588820183,22.16988527129117,22.449137391167547,22.0918958325659,21.57112148863933,21.742009531562577,2.17,0.5,0.7044,10000000000.0,0.3,1.0,10.0,0.0,0.0,10.7472382,True,0.04838651237618523,0.03297648182046957,0.057274897411672465,0.08136625360439569,0.10240574466256848,0.034397297291720974,0.1508843929683219,0.10406970415578523,0.09677525402547567
166701,801263,23.35575524045556,20.758518747816264,18.777842335001523,18.50080654037705,18.48978595631379,18.696422402840067,18.464576796650668,18.836896581536177,19.464341833737105,4.27,0.001,0.9845,10000000000.0,0.3,1.0,1.0,1.0,0.4,12.3472157,True,0.06160334860461938,0.017828890594433832,0.0139998802203138,0.016929507337660656,0.020511825820514813,0.007765408736156648,0.029673195640649293,0.033478371166537964,0.040806027693828205
93775,592258,23.33545593370154,19.60801814059552,18.14766383568529,18.36372299164035,18.243740976933214,18.27245823231529,18.40968355488518,18.877524647310057,19.479816466953586,4.03,0.03,0.8531,10000000000.0,0.3,1.0,1.0,0.0,0.0,12.2485371,True,0.06113984311244764,0.011242019129925463,0.010879384351667206,0.016004581411820613,0.018523554180409373,0.006557892903722939,0.028997751244746225,0.03403802241726826,0.04105105472906378
83524,543722,20.065831218695248,19.39789327027673,18.903731314982842,18.70517593803662,18.591541640979703,18.84250097222201,18.047314146282865,17.610716311503637,17.425889654101507,1.77,0.01,0.914,10000000000.0,0.0,1.0,3.0,1.0,0.6,10.0880985,True,0.017416637788629976,0.010334377459978715,0.014723271477518056,0.018411294292508186,0.02139756330772968,0.008230843041630732,0.024923229693262258,0.020342499780081,0.018390956619137408
128207,699191,15.412692181953707,15.364486209468064,15.712343688771089,16.003705653647376,16.24063339495539,15.89001630082831,15.960745564583853,16.29908905149715,16.294762242139733,1.41,0.05,0.8201,10000000000.0,0.3,1.0,0.1,0.0,0.0,9.2690439,True,0.002754002435395357,0.002056289793937441,0.00410623991218776,0.006137115828211022,0.00815913877626401,0.002533519900503238,0.01057022714387277,0.011978551929573164,0.011761001895639295
98532,598033,23.387217273198967,23.30215531773214,23.373162721217493,23.061776819816043,22.849689342593948,23.476280381978487,21.86362079635411,21.538589247092904,21.46804831194023,1.68,0.8,0.6712,10000000000.0,0.3,1.0,1.0,0.0,0.0,9.9072838,True,0.06232816197637505,0.04954551191240997,0.08821131980397262,0.12084935031104428,0.1428381839674238,0.05144750522789842,0.13477344198397226,0.10264181428456004,0.08743479980061647
101972,602591,15.689690268690278,15.4908591407421,15.352727395312288,15.486910951215869,15.630752233574928,15.450197342392125,15.4125971017226,15.514113508033724,15.674092859081194,1.61,0.01,0.914,10000000000.0,0.3,1.0,10.0,1.0,0.4,9.7564955,True,0.0030755608217257605,0.0021629392415133887,0.0035560210241610975,0.0049824657267829,0.006372125489172844,0.0021252220829745287,0.008459882282670843,0.008733821667227505,0.009194419610146751
26599,151642,23.16188688275489,23.080113713118692,23.32793832263436,22.794674804661412,22.110879231653932,23.197894393007317,20.804756623321836,20.519553315076443,20.180732473289492,1.33,1.5,0.6491,10000000000.0,-0.3,1.0,3.0,0.0,0.0,9.0469198,True,0.057306557436850786,0.04530689709795177,0.0866252138932735,0.10665084972396036,0.09957821109197948,0.04614496489936523,0.08191516680887047,0.06690896623968695,0.053763102182024014
181786,851075,16.415186606319285,16.31464560451229,16.432013524444784,16.520201534017822,16.04180216146861,16.413634738665113,15.633396666307375,15.529689648082464,15.29433065838241,1.26,0.03,0.8531,10000000000.0,-0.3,1.0,1.0,1.0,0.4,8.837830499999997,True,0.004106239912187758,0.003007490886409139,0.0054762632877683294,0.00756143668480371,0.007526695039014194,0.003122944887014779,0.009253037451554844,0.00878869351973799,0.00790686493001842
54239,330751,24.01759685948275,20.11044794363567,18.53457116449466,18.35945023317669,18.2497522819199,18.485449505187407,18.32877543701489,18.6620481256209,19.096927113451144,3.94,0.005,0.9509,10000000000.0,-0.3,1.0,10.0,1.0,0.4,12.206809,True,0.07860394081463468,0.013749418148681868,0.01270118728566324,0.015976598451518144,0.018569675728490092,0.007139114049060025,0.02803136974603557,0.031174846228222038,0.035387046763317664
122187,668084,23.244002644173587,23.023381340756178,23.109817533026252,22.71084686526288,22.45956109287614,23.121172319916024,21.001113037302908,20.793487359618087,20.78132932875544,1.58,0.6,0.6882,10000000000.0,0.0,1.0,1.0,1.0,0.2,9.6889439,True,0.05909140551300055,0.04428374282574545,0.07936779593021794,0.1025945568645202,0.117718391686793,0.04478002379047625,0.08960336506983073,0.07500398183615274,0.0675716182733868
196651,878788,21.61314747620115,21.40454286645143,20.337027309488946,18.21429971995261,17.882869707265037,19.060988361478238,17.5229265619408,17.216105920009625,16.769646809173413,0.78,0.4,0.6816,10000000000.0,0.0,1.0,0.1,0.0,0.0,6.9063672999999985,True,0.031801259446013884,0.023103848068784003,0.02613149880646226,0.015055123413687374,0.015960420158249618,0.008979338008348874,0.020050459042812472,0.01734140655263386,0.014193330640060715
79682,527356,21.542466884881087,21.615406753993465,21.912546696471182,21.763973525803564,21.637014951917738,21.979538338623033,20.25354055226493,20.109327049258987,19.9875788359338,1.53,0.8,0.6799,10000000000.0,-0.3,1.0,10.0,0.0,0.0,9.5722036,True,0.03094598566129476,0.025144576187440683,0.049113888503249,0.0670076396235467,0.07985172822376213,0.028586719479561026,0.06398590545619492,0.05644225025168065,0.04992571807325485
