,For_key_ID,LSST_u,LSST_g,LSST_r,LSST_i,LSST_z,VIS,NISP_Y,NISP_J,NISP_H,z,t/Gyr,M*,M_initial,Z,SFH,tau/Gyr,Av_law,Av,t_l,physical,delta_LSST_u,delta_LSST_g,delta_LSST_r,delta_LSST_i,delta_LSST_z,delta_VIS,delta_NISP_Y,delta_NISP_J,delta_NISP_H
48564,260800,23.7577475016004,23.209918877115303,21.37963032884614,21.19745908775324,21.17937931171649,21.320922598086863,21.22422264487699,21.290445276205602,21.467431668368985,5.04,0.008,0.927,10000000000.0,0.3,1.0,3.0,1.0,0.2,12.6141853,True,0.07704142727693152,0.03307381706751862,0.010682780868297688,0.011688649070794246,0.014190716372726895,0.005754986642716903,0.020952908669527884,0.022025426151878802,0.026482825565746906
152644,636284,22.961846796390667,21.71313074554341,21.546270196216433,21.594229645083825,21.613766457311172,21.58013611920587,21.767842695350147,21.973949058749206,22.087416715948887,3.26,0.001,0.9845,10000000000.0,-0.3,1.0,0.1,1.0,0.4,11.819380800000001,True,0.03578032820798,0.008335359202412478,0.012460180108383602,0.01672801156157377,0.021281602149093796,0.007288603411377593,0.03435613653236638,0.04060731925980077,0.04689907962749178
61691,273960,19.911642807898133,19.922825137713552,19.971843322334095,19.627914929820477,19.57442874833847,19.778754481996696,19.589621449744886,19.56321111048168,19.19701745150126,0.84,0.03,0.8495,10000000000.0,0.0,1.0,0.1,1.0,0.4,7.207202400000001,True,0.0020949049356582075,0.0016026707839042777,0.002915844233709008,0.0027876889908864787,0.003210142563329142,0.0014003749064649656,0.004684295888887304,0.00456209495053374,0.0032701247451827685
296890,1004076,21.357071546417682,20.42523992902737,19.51860161773491,18.980368366898443,18.592060340829395,19.144669439675685,17.983729371979038,17.493386532231607,17.09498809078029,0.26,0.03,0.8534,10000000000.0,-0.3,1.0,10.0,1.0,1.0,3.126385,True,0.007971211271720952,0.002545682985978105,0.0019202789444509299,0.0015380282764009517,0.0012970727039132044,0.0007817075741731829,0.0010690655132760951,0.0006804626935944618,0.0004717634817206455
25076,122031,23.893044472403613,23.248637710210357,22.15971089509558,21.547899612592445,21.102259308728755,21.73620700017453,20.500262993076664,19.878359634983244,19.35730431881335,0.54,0.05,0.8265,10000000000.0,-0.3,1.0,3.0,1.0,1.0,5.4640026,True,0.08804086887895812,0.03427396271703506,0.021972745219624012,0.016044431003530056,0.013208220788332859,0.008400097365029122,0.01080648164073065,0.006089818090432656,0.003790393686320288
118064,544179,18.540047013728245,18.319905743305185,17.93248437835731,17.807670786065657,17.774210625812163,17.86762258449776,17.46102713009787,17.052357398892642,16.818590767403776,0.33,0.02,0.8754,10000000000.0,0.0,1.0,3.0,1.0,0.6,3.7935572,True,0.0005915130356571866,0.0003661713152387162,0.00044541446825230844,0.0005229790838920108,0.0006103856570982206,0.0002413261141849869,0.0006607000200270193,0.00045340292755333237,0.0003657331444934604
269115,875471,23.640402709850772,21.871851325114175,21.596716350620653,21.762657499950798,21.746347616483355,21.684624428035303,21.90442018338012,22.120658510918055,22.06753819482271,3.67,0.04,0.8331,10000000000.0,0.0,1.0,0.1,0.0,0.0,12.069578199999999,True,0.06868221931263839,0.009647267480861714,0.013054622563374554,0.019460962687258575,0.02409485515870369,0.008015383753778109,0.038879826655722476,0.04623004540398302,0.04604731587304004
95723,509244,23.008477511369296,21.81984424793174,20.978786099202264,21.07502101835264,21.17769693142955,21.046771952889916,21.315835487549823,21.537301651280348,21.76292253422871,4.29,0.02,0.8729,10000000000.0,-0.3,1.0,0.1,0.0,0.0,12.3593063,True,0.03740109522837738,0.009196113440832177,0.007379115701760598,0.010459822625812952,0.01416851453286985,0.004480065050263658,0.022778457949313588,0.027504535819433153,0.034773172900683456
220527,770114,23.724892739485185,22.268718094324353,21.6818399245421,21.827624066662665,21.81371012421481,21.757498200482676,21.997848418566505,22.217080230720843,22.295566495842483,4.02,0.05,0.8259,10000000000.0,-0.3,1.0,1.0,0.0,0.0,12.2394238,True,0.07459750804701415,0.013903505722764432,0.014122914176953981,0.020627391906885742,0.025666362276716422,0.008564151078091824,0.042306229400042174,0.05032274465676132,0.0568230210882495
276263,919897,22.021955996679928,21.660224527609397,21.34082768476771,20.897797648663087,20.616274676520934,21.051002574582604,20.349067326794604,20.114148432191662,19.837651072155673,0.89,0.008,0.9261,10000000000.0,0.0,1.0,0.1,1.0,0.8,7.4426007,True,0.014791231010870142,0.007938972909270942,0.010306811182271194,0.008903572921287062,0.008412485331520657,0.004497429041628127,0.009407718632340389,0.00755656321760297,0.005899895507655544
108157,523740,20.52864272986804,20.626648067369846,20.814455123700444,20.959058812646504,21.00229061392175,20.889513826951283,20.682138143844625,20.754657905046685,20.776046511744063,1.43,0.1,0.7891,10000000000.0,-0.3,1.0,10.0,0.0,0.0,9.3219662,True,0.003703090449270555,0.0030645331243269935,0.0063410958803395345,0.00941378596835919,0.012036059332990717,0.00387975516507484,0.012765690766872699,0.013554525532208851,0.01400503891700233
34023,148002,20.198151086665188,20.344237058527362,20.183380486003983,19.875164785081957,19.87680172043476,20.031797764886655,19.867998988074298,19.83089688251073,19.771259906601706,0.67,0.3,0.7316,10000000000.0,-0.3,1.0,3.0,0.0,0.0,6.2968535,True,0.0027290049283701066,0.0023626768171622586,0.003543596956202563,0.0034972310047129288,0.0042442828624106605,0.0017668688735957092,0.006049567403906685,0.005830748644254782,0.005549889291700616
270184,876542,21.32618061380853,21.345693209330236,21.432890888898083,21.54861519721886,21.62676095500266,21.506499043995323,21.799241626657217,21.591726746716372,21.549279321533838,2.36,0.06,0.8091,10000000000.0,0.0,1.0,0.1,0.0,0.0,10.9956064,True,0.00774612177188074,0.005942433357767166,0.011221329626981252,0.016054778565774766,0.021541915597811746,0.00681591741981976,0.03534795715955625,0.02888047421080538,0.028557771870172804
29351,143322,18.958386977925826,19.141912245124203,19.32708222860253,19.535278986015143,19.695824167127626,19.442601479370055,19.842629819811602,19.820339976561044,19.981130030226833,1.95,0.01,0.9141,10000000000.0,-0.3,1.0,3.0,0.0,0.0,10.411037400000001,True,0.0008697697917509444,0.0007807002527607403,0.0016096235592516597,0.0025604972867812148,0.0035909083426572228,0.0010281212130653257,0.005910229155476791,0.005774632090589743,0.006733553576099648
121028,547803,21.71505633192441,21.453502939329063,20.669361021078707,20.381824387149948,20.21794448744764,20.507798532051403,20.057469840824027,19.74193412976426,19.496191261348898,0.51,0.2,0.7523,10000000000.0,0.0,1.0,3.0,1.0,0.6,5.2519841,True,0.011114356423996833,0.006562726718408677,0.005546823156818831,0.005561146294008282,0.005817874115838892,0.0027347921207186536,0.007199201345449861,0.00537432987713491,0.0043076887892197074
181859,702724,23.6251956248977,23.367900123681476,22.411620312676042,21.578883695537044,21.36307939631775,21.89999904429913,21.12370505651974,20.72741914037961,20.33546443076341,0.68,0.5,0.6664,10000000000.0,0.3,1.0,0.1,0.0,0.0,6.3556194,True,0.06767126889725128,0.03825113445092906,0.027748807234196243,0.016498494638581968,0.016839311081789585,0.009746401992189927,0.019116321238498154,0.013222827123705424,0.009332635840211708
175625,696389,21.709410236955378,20.071728832779595,19.993727910168612,20.108599986757106,20.151322127909264,20.058374415532214,20.287008557324775,20.54626776801352,20.706568426836466,3.44,0.008,0.9261,10000000000.0,0.3,1.0,0.1,0.0,0.0,11.9362326,True,0.011056160126619677,0.0018382489220466235,0.002975255864992871,0.00433116092160621,0.00547021404145954,0.0018105241411049845,0.008887187030457308,0.011212031777273701,0.01313664064791657
229701,802868,21.32339914633954,21.03787019962391,20.905111765111265,20.869965607184678,20.904323075354803,20.899275168636738,21.007846795585046,20.941522400228095,20.957682129115508,2.29,0.01,0.9139,10000000000.0,0.3,1.0,1.0,1.0,0.4,10.908118199999999,True,0.007726171071259084,0.004475528427122916,0.006894207014647025,0.008680891336916014,0.01098915552888736,0.003914572311873267,0.01719666852054599,0.016062173767211536,0.016556339371246804
102592,518163,24.00386157385202,22.467861995084682,21.3539950380826,20.935966906421825,20.69039792357402,21.09412152372122,20.397981924945874,20.26659674074108,20.141103045323266,0.18,11.0,0.5318,10000000000.0,-0.3,1.0,0.1,0.0,0.0,2.2822769,True,0.09830244503132106,0.016701840040414355,0.010432882591056396,0.009218161656671463,0.009010820117352047,0.004678259627109896,0.00983930266371024,0.008686489918967876,0.007802689410441644
297788,1006478,22.148051313827736,21.058071517948655,20.088657337405003,19.533171671174305,19.12729737750037,19.69958205116491,18.50655669534483,18.025820850740686,17.620480676676504,0.24,0.1,0.7891,10000000000.0,-0.3,1.0,10.0,1.0,1.0,2.9239194,True,0.016638888825694403,0.0045595745401748,0.0032473142623089626,0.002555549632307848,0.002124830638653993,0.0013020999432450328,0.0017298335659646895,0.0011107193043048496,0.0007654632058974755
145534,604875,18.627800450512154,18.62770762574486,18.402921669103364,18.417050733980375,18.376547590180436,18.405893693744822,18.189039533030158,17.794205617368643,17.635180413277432,0.41,0.05,0.8265,10000000000.0,0.3,1.0,10.0,1.0,0.4,4.4839039000000005,True,0.0006413340820190149,0.00048618809460469184,0.0006870119953325315,0.0009162296039082435,0.0010633697948682777,0.0003960995235143713,0.0012914699932249259,0.0008975203822384816,0.000775897441814387
228985,802151,19.356826318675108,19.300114165880657,19.372464392713713,19.451298155816012,19.323160465920708,19.38831368793656,19.392336075265906,19.494930613916555,19.516789178627434,1.13,0.008,0.9269,10000000000.0,0.3,1.0,1.0,1.0,0.4,8.3727865,True,0.0012558111073559329,0.0009031592202999652,0.001678356906218446,0.0023705237999449356,0.0025456829859781043,0.0009780573474499823,0.003907368040608841,0.004285133138831853,0.004390200147139152
204442,739873,23.281914600584393,23.25674173773625,23.000125008458863,22.30758857028256,21.96952909660421,22.548555994476015,21.732294714874122,21.45394972607397,21.088428641422958,0.83,1.0,0.6692,10000000000.0,-0.3,1.0,3.0,1.0,0.4,7.1584945000000015,True,0.048560630845465275,0.03453061552849521,0.04794290216427352,0.03160270956894156,0.02971421900682787,0.01748736279148699,0.0332662862309785,0.025520214477599272,0.01867601955410404
39858,189213,23.903915689818653,23.405921505592307,22.98242622613805,22.853275101566595,22.582402281609298,22.902907756611874,22.346449050112184,22.10415488325947,21.93127529057389,1.8,0.005,0.9505,10000000000.0,-0.3,1.0,0.1,1.0,0.8,10.1453409,True,0.08899473618402333,0.03961360073088139,0.04715897096429425,0.05081644973007534,0.05313789177740197,0.02397531489557777,0.05790076742582764,0.045562161589228004,0.0406110595043625
47039,259273,18.896731876029968,19.039311140969204,19.21152441594987,19.443573395206435,19.625005984917905,19.338837406413617,19.88404357250071,20.161689517565858,20.57650586489482,1.79,0.001,0.9845,10000000000.0,0.3,1.0,3.0,1.0,0.2,10.12642,True,0.0008217208750761817,0.000710304097496436,0.0014470526068999707,0.0023537716081989874,0.003363599815395921,0.0009345538263736318,0.006139377241780433,0.007892313353174574,0.01165317638214379
153091,636732,20.000575581871164,19.990126745215072,20.02710379846632,20.135258594270493,20.22053334953938,20.091673131916508,20.2840967739429,20.412253860448025,20.665980594929177,1.73,0.005,0.9505,10000000000.0,-0.3,1.0,0.1,1.0,0.4,10.009464300000001,True,0.0022740725712207923,0.0017051567947828897,0.003068204623022598,0.004438173949841663,0.005831822806778526,0.0018667420909322793,0.008863481038812524,0.009922116454239543,0.012654480472409836
211765,747404,19.78915178331235,19.710620674969643,19.2922954042298,19.257527150182632,19.17312391530523,19.26903552225516,18.989936849203424,18.626147659824987,18.449458535408013,0.44,0.1,0.7767,10000000000.0,0.3,1.0,0.1,1.0,0.4,4.7247624,True,0.0018710453758819163,0.0013181484399100501,0.0015588499736707852,0.0019841034851887387,0.0022165846427639586,0.0008764442980901858,0.0026987603442014253,0.0019293202381123241,0.00164257163915032
220179,769766,18.030454191401162,18.24900538024214,18.144759410093677,18.144150678451844,18.200575173665463,18.16195414047216,18.249776317049122,18.22074113294547,18.223566324119943,0.54,0.05,0.8259,10000000000.0,-0.3,1.0,1.0,0.0,0.0,5.4640026,True,0.00036986592285976613,0.0003430238523318147,0.0005416070638761705,0.0007127944671653328,0.0009041579805931172,0.0003164348589241197,0.0013657283352774463,0.0013288755777427828,0.0013340260797550336
54802,267049,22.95583163325689,22.870079451814345,22.914963504773347,22.995395391786854,22.831459374241593,22.956739258064477,22.374190622652605,22.31822444170598,22.07742755850702,1.42,0.5,0.7049,10000000000.0,0.3,1.0,3.0,1.0,0.2,9.2956314,True,0.035576590094923394,0.024188242833259793,0.04428782169702536,0.05736992999931653,0.06752184800338111,0.02514457618744068,0.0593586916587833,0.054985011468415675,0.046469106280988534
130439,589744,19.858037173818293,19.330114562758858,19.48571648989579,19.54631753467048,19.594480761871232,19.523140068225796,19.857971455527696,20.127845184154186,20.34686194457813,2.93,0.005,0.9508,10000000000.0,0.3,1.0,1.0,0.0,0.0,11.5704708,True,0.0019938125254227927,0.0009284623982715633,0.0018629633879609006,0.002586570499182902,0.0032701247451827798,0.001107144533253063,0.005994104636572762,0.007651812507719768,0.00943114278426099
123219,551938,20.07632191850754,18.94041017097952,18.3179350967258,17.975599662517315,17.66665678924346,18.08141453147811,17.24576830498335,16.963521471219476,16.674491914924637,0.11,1.5,0.6436,10000000000.0,0.0,1.0,3.0,1.0,0.6,1.463128,True,0.0024387333647402365,0.0006484616842734393,0.0006352787375576482,0.0006103856570982189,0.000552795272083647,0.00029382200635052477,0.0005419064497162852,0.00041779604066004386,0.00032027594403129657
218722,768306,22.72186176573255,21.276387445654894,20.816951334746417,20.97932003316717,21.005561492059357,20.899375803901727,21.19161571655336,21.433161474207214,21.59384911141394,3.97,0.02,0.8752,10000000000.0,-0.3,1.0,1.0,0.0,0.0,12.220925300000001,True,0.028510466270214606,0.00557499291726886,0.006355713616018514,0.009588801316355353,0.012072697531134855,0.003914932873911536,0.02033875289825235,0.025047496233595704,0.029755299088049636
187325,710552,23.04149700396929,21.401098089012702,21.355591053937196,21.40936423751844,21.413043261800105,21.382813465569633,21.579125704296086,21.796661204368995,21.78680301273038,3.26,0.04,0.8383,10000000000.0,0.3,1.0,10.0,0.0,0.0,11.819380800000001,True,0.03859440233942199,0.006253516786492986,0.010448268388902728,0.014159382698042974,0.01764267036975682,0.006089257223287776,0.02894705057966387,0.034686806687869234,0.03554711178898233
142670,602006,20.37170865471734,20.294635403632686,20.2003659815765,20.269619639242347,20.316501073488087,20.244165841157212,20.30176877540107,20.301482782665666,20.40424902209332,1.77,0.008,0.927,10000000000.0,0.3,1.0,10.0,1.0,0.4,10.0880985,True,0.003203349464746061,0.0022571702626480758,0.0035995177538728955,0.005018851201821244,0.006373299386182397,0.0021472584475195396,0.009008330679687045,0.008967767083690844,0.009943157528892221
36496,150479,22.764591097921333,22.838668633220276,22.964031866240987,23.05941723236725,22.81278246614263,23.000550427089582,22.277483517206026,22.182906427173826,21.98362464811408,1.4,0.8,0.6806,10000000000.0,-0.3,1.0,3.0,0.0,0.0,9.242202800000001,True,0.029684129663918195,0.023498726143070057,0.046357960379744566,0.06056815156804542,0.0663138618159847,0.02613631284980717,0.054425737159120274,0.04883422726285006,0.04261910447699145
257498,858152,21.26338757468253,20.416439606700735,19.65723372289974,19.302149787087878,19.056804489025073,19.427476578140844,18.707430721196143,18.401984603147998,18.08587033531396,0.23,1.5,0.633,10000000000.0,-0.3,1.0,1.0,1.0,0.4,2.8206057999999996,True,0.007308097284136573,0.002525133362878389,0.0021819476164900236,0.002067113484167234,0.0019910598735256315,0.0010139214712692978,0.0020810586498390374,0.0015699445733214621,0.0011751256880416418
132877,592186,22.90223288400766,21.167479100014937,21.111437133994016,21.172873444048165,21.195508976691993,21.14491371804306,21.344941833005194,21.571488681921885,21.61033761699986,3.31,0.03,0.8531,10000000000.0,0.3,1.0,1.0,0.0,0.0,11.853044500000001,True,0.03381304791886185,0.005042946025841101,0.008339966765134479,0.011431002506315015,0.014405366763220784,0.004900544305452024,0.02339075930367191,0.028361181551412505,0.030210945676979215
188570,711799,23.998789879768392,22.303225136428402,21.92462083697473,22.048560848843163,21.976769645722314,21.988242848987035,22.093168567340694,22.292210692002527,22.32642514038469,3.71,0.06,0.8167,10000000000.0,0.3,1.0,10.0,0.0,0.0,12.091138800000001,True,0.09780573474499824,0.014352393071854475,0.017676827341655748,0.02512374171433255,0.029917432508909336,0.010557578517089609,0.04610672977370215,0.05374824894005326,0.05846343383842791
269732,876089,24.03222576453718,22.37414033045617,21.943341027658963,22.09020728690617,22.04501217048002,22.01805732550411,22.211595917370314,22.422394616066146,22.382347130077413,3.84,0.05,0.8201,10000000000.0,0.0,1.0,0.1,0.0,0.0,12.158186,True,0.10113100426960256,0.01532090148314313,0.017985574717284774,0.02607139802698635,0.03190394000691948,0.010846367617955863,0.05129609677022956,0.060212175663096515,0.06155797429848813
11876,106374,21.641239238363312,20.66024957818928,20.449425028738432,20.575422515636117,20.625119493601403,20.515130976044986,20.834187722181703,21.114720627714163,21.41876097495741,3.81,0.001,0.9845,10000000000.0,0.0,1.0,3.0,1.0,0.2,12.1431093,True,0.010377298755751097,0.0031608531539384505,0.0045286037304291945,0.006636885419675366,0.008481727589635907,0.0027532415815215913,0.014671831138958199,0.018791624254306485,0.025321202124495873
201914,736953,23.50671780073301,23.46515634473819,23.380097393436888,23.492385626038267,23.22205786369807,23.437488393136796,22.80219803758493,22.535544747209986,22.294467946486865,1.68,0.3,0.7316,10000000000.0,-0.3,1.0,3.0,1.0,0.4,9.9072838,True,0.06031208188937616,0.041833511426262356,0.06836035666803676,0.08675296363240088,0.09889271950849224,0.03828638127699141,0.08690491116646541,0.0664177745964618,0.05676548071115594
109276,524861,20.021633934094254,20.154831126262152,19.9149819434624,19.688450403071172,19.684553903681334,19.809625189571207,19.67811836488338,19.632313443318054,19.587181755202995,0.62,0.3,0.7314,10000000000.0,-0.3,1.0,10.0,0.0,0.0,5.9921355000000025,True,0.0023186987077211457,0.0019844690042218937,0.002766969168605964,0.002946892679866289,0.003553729111585646,0.0014406693607633963,0.0050811769577622555,0.004860537744274813,0.004684295888887304
147410,606754,22.399292678304622,22.281820741959407,22.210338583969207,22.223409459103323,21.754010748513167,22.144602174634326,21.66632341667858,21.586486487136355,21.28993249174572,1.17,0.2,0.7529,10000000000.0,0.3,1.0,10.0,1.0,0.4,8.546567900000001,True,0.021049622901668837,0.014072275209637174,0.0230273689809075,0.02933893331242787,0.02426857744511914,0.01216086087409641,0.03133316891590975,0.028745132838615108,0.022486627203940797
177186,697953,19.018240881409813,19.11861198514086,19.341776534958065,19.470660997851603,19.406597386280787,19.389014794021477,19.578798448026355,19.663556552845403,19.42089854688211,1.05,0.03,0.8495,10000000000.0,0.3,1.0,0.1,0.0,0.0,8.1136971,True,0.0009191032884677665,0.0007641248437152687,0.0016315647731797091,0.00241303888252021,0.0027494404640313118,0.0009786881276427736,0.004637931392590523,0.005001776940098565,0.004019058428714839
222719,772310,22.338169646432558,22.397945657414205,22.486803698189537,22.687948461068032,22.6166364040238,22.5911811713433,22.52939702320994,22.206487334190243,22.136062463097012,1.94,0.3,0.7279,10000000000.0,-0.3,1.0,1.0,0.0,0.0,10.3943224,True,0.01987761707187655,0.015660452982247296,0.02975255864992871,0.04406809936111303,0.054909099318098765,0.018167046172459053,0.06819685075928776,0.04985679076899769,0.04905059952771365
140476,599799,22.934090960262314,22.302625012034895,21.278476998191817,20.84123151560441,20.607528799185943,21.00991009673638,20.196456449900836,19.811090568871208,19.62877713699974,0.32,3.0,0.5897,10000000000.0,0.3,1.0,1.0,0.0,0.0,3.7020277999999998,True,0.03485012338013821,0.014344463837464015,0.009730257196448499,0.008456766120911098,0.00834457687479339,0.004331559854640425,0.008178700785145172,0.005725907395886581,0.004867257466077714
6706,95466,20.155649048771636,19.82222291317796,19.29239536697038,19.044105363356465,18.88373972457002,19.14517007086936,18.664791044767938,18.34740697133594,18.12576922489565,0.48,0.008,0.9269,10000000000.0,0.3,1.0,1.0,1.0,0.8,5.0317793,True,0.002624002956156495,0.001460845610617025,0.0015589935556713421,0.0016308135828159596,0.0016973223109606561,0.0007820676467180602,0.002000987243498338,0.0014930842695910827,0.0012191140037805758
220334,769921,20.526250351545713,20.601746977525945,20.74675462761022,20.910147702315896,21.007444685086103,20.83789842459163,21.143277185784818,20.97127234484135,21.050844682206588,2.09,0.05,0.8259,10000000000.0,-0.3,1.0,1.0,0.0,0.0,10.6315966,True,0.003694913876050787,0.0029950516756948133,0.005957229342552666,0.009004183145178275,0.012093842821653527,0.0037007037480921608,0.01946096268725864,0.01650153405353876,0.0180403234545581
199382,734417,18.32204762929323,18.253005400100292,17.92008569127046,17.879223273907197,17.832783493689675,17.894433147361873,17.72061546856529,17.5657338214264,17.517382427151105,0.36,0.05,0.8265,10000000000.0,-0.3,1.0,3.0,1.0,0.4,4.060979799999999,True,0.0004838651237618521,0.00034428992967471754,0.0004403564074520484,0.0005585786344364673,0.0006442350066704749,0.0002473570654546037,0.0008390818363032924,0.000727317973453782,0.0006961203341312694
73495,290487,21.097356195659636,20.342036983511345,19.648738137713085,19.377869742038882,19.20956324371698,19.4847727661305,18.834758902338088,18.522270099192763,18.288964233327683,0.26,0.5,0.6988,10000000000.0,0.0,1.0,1.0,1.0,0.6,3.126385,True,0.006266200976968993,0.0023578942315266743,0.0021649322998716154,0.0022159722624006273,0.002292367908258891,0.0010687701603647706,0.002339722330230755,0.001753574897774442,0.0014168514532869852
1344,47157,22.207968183411847,21.68142698316339,21.071515291911105,20.74062834575184,20.519648965689775,20.867678579163474,20.303074140314525,20.163301343555833,20.128805263777455,0.49,0.001,0.9845,10000000000.0,0.0,1.0,3.0,1.0,1.0,5.106113400000001,True,0.01759723038764973,0.008095511983135495,0.008038302024295913,0.007716214998408535,0.007692089344440086,0.0038029824389503976,0.00901912321251284,0.007903952469855128,0.007714793749984027
80732,333015,22.45731168604836,22.084984144000487,21.990334485249768,22.001902747028716,21.980487351407284,22.01052605294165,22.07539795663734,21.931269154858438,21.692077982098926,2.54,0.03,0.8534,10000000000.0,-0.3,1.0,10.0,1.0,0.4,11.201532400000001,True,0.022227177617859032,0.011739357271080792,0.01878470243920927,0.024101513733094115,0.030022324859599873,0.010772693904549761,0.04537371302861231,0.03909888026141798,0.03257499216839684
70248,285783,22.301191864295234,22.045977646344134,21.88886946825987,21.82803558758666,21.526483921693504,21.8202905437032,21.181320691130807,21.061818906976708,20.827829241142382,1.3,0.03,0.8531,10000000000.0,0.0,1.0,1.0,1.0,0.6,8.959075,True,0.019201020883687157,0.011325159311648613,0.0171018983192679,0.020634992718939014,0.01961391640402954,0.00906659716102168,0.020148574244469537,0.01791283477139166,0.014689408892796522
152331,635971,15.09397686975006,15.24330033769203,15.50058768995054,15.740214837220929,15.927810669231352,15.629453792261803,16.22640493396078,16.56859296937518,17.007689010865437,0.13,0.001,0.9845,10000000000.0,-0.3,1.0,0.1,1.0,0.4,1.7054071,True,2.473570654546025e-05,2.1530014384046277e-05,4.742030248942202e-05,7.794070323368118e-05,0.00011139977661636773,3.072446433823339e-05,0.00021195531917078485,0.0002904319026574285,0.0004353156893387331
78996,331276,23.083666763627956,21.591616902588047,21.386512693809514,21.373180244018908,21.351226011571033,21.382308508567224,21.457708453423173,21.576624298348282,21.372487645078696,3.18,0.008,0.927,10000000000.0,-0.3,1.0,10.0,1.0,0.4,11.763450599999999,True,0.040175780255877876,0.007452883283397179,0.01075088756576059,0.013703904390293476,0.01665422086822671,0.006086453662299153,0.025920556417146207,0.028492090817501287,0.02426410741966408
32311,146287,20.134895504526206,20.28053494682578,20.45581808605816,20.629421011784085,20.735193512345646,20.549988228170967,20.488103411545758,20.560921416532537,20.61449538957279,1.55,0.06,0.8168,10000000000.0,-0.3,1.0,3.0,0.0,0.0,9.6195364,True,0.002574212056186811,0.002228046856655924,0.004555376950186516,0.0069721114376722374,0.009392999948870911,0.002842656082705908,0.010686717275282767,0.011362772720932543,0.012068250604200548
144431,603770,21.01528272296208,20.833358147677767,20.82434006825265,20.875025347012375,20.859975716162943,20.850976938346207,20.698735488835563,20.724786845478338,20.56800815831806,1.38,0.03,0.8534,10000000000.0,0.3,1.0,10.0,1.0,0.4,9.1877451,True,0.0058077019447436784,0.0037071855186886055,0.006399179904728345,0.008720960510756774,0.010545916296060767,0.0037452802460844507,0.012961173374392223,0.013191200454822041,0.011562302300541767
81767,334052,20.3091762900293,20.31493607181209,20.35482312110338,20.04905941959546,19.917372125143213,20.169716674660553,19.877826217805257,19.789376209020226,19.613478856125283,0.89,0.05,0.8265,10000000000.0,-0.3,1.0,10.0,1.0,0.4,7.4426007,True,0.0030235998837548797,0.002299769552933423,0.004150346154065017,0.004101326271693135,0.004406404072607647,0.002005415281405889,0.006104418782838629,0.005613119910764369,0.004799149952722951
49466,261704,20.42206643946524,20.389638641010382,20.388988677834643,20.48221782959322,20.565284136249712,20.448544201391336,20.7206664054985,20.712233896174098,20.84822221028619,2.06,0.02,0.8755,10000000000.0,0.3,1.0,3.0,1.0,0.2,10.586359,True,0.003355863750494034,0.0024635666708867497,0.004283160216411507,0.006095429603975067,0.00802424758071771,0.002590146447996107,0.013224045047176896,0.013041403134158637,0.014968018800052515
11986,106484,22.363333721882533,21.975366461589577,20.85958525610258,20.87290022237148,20.95678670504023,20.903803813934974,21.086990345782368,21.29789828334722,21.59035152726263,4.91,0.001,0.9845,10000000000.0,0.0,1.0,3.0,1.0,0.2,12.575716,True,0.020351870004839,0.010612172968756156,0.006610652372550692,0.00870410897980384,0.01153783489517726,0.0039308305254590345,0.018486058369090754,0.022174014131703133,0.029659533775062842
81841,334126,21.620720885927742,21.589116633705114,21.561524429275075,21.620226721991457,21.60342817761003,21.59612541368693,21.29067716509845,21.180503834794436,21.076033992952677,1.63,0.05,0.8265,10000000000.0,-0.3,1.0,10.0,1.0,0.4,9.8005342,True,0.010181325447980954,0.007435742127507398,0.012637009732690961,0.017123964545466053,0.021076782795363905,0.007395445143218938,0.02226200725626608,0.019943635123008494,0.01846393743925455
12465,106964,22.11107219442882,20.653349264105135,20.407669381424288,20.51489216288115,20.526112135764077,20.464913083727332,20.677511269443297,20.9247743915982,21.143604063014312,3.7,0.005,0.9508,10000000000.0,0.0,1.0,3.0,1.0,0.2,12.085790600000001,True,0.016074013175475896,0.003140829200738014,0.004357569474520351,0.0062800676198236476,0.007738277860043067,0.0026293252978790496,0.012711720053749783,0.01581992134763896,0.019650079870809172
206618,742248,21.798624475124026,21.032069825605536,20.96151632718201,20.955108440126523,20.962934167338425,20.966009541483245,21.146808571797298,21.34294529747444,21.474427346894387,2.97,0.001,0.9845,10000000000.0,0.3,1.0,0.1,1.0,0.4,11.6033545,True,0.012012802029377073,0.004451683911206418,0.007262469474336762,0.009380031999878873,0.011603909150861413,0.004161063275499722,0.019523798644050933,0.02309321080306218,0.026654118240980785
143370,602707,22.186490450641546,21.482805755240317,21.33274752281894,21.26272551341053,21.19461844784001,21.292966448250567,21.299062608369002,21.34907720683525,21.267843923593244,2.77,0.01,0.914,10000000000.0,0.3,1.0,10.0,1.0,0.4,11.4303484,True,0.017247427179034203,0.006742241741211735,0.01023020461078,0.012400646287194797,0.014393430661208018,0.005610018843004373,0.022432843160163272,0.023221181873589267,0.022033542113670267
82512,334798,22.813316273245686,22.533478314867843,22.43387115282079,22.473551379098296,22.411878261498426,22.46478010360695,22.498035355595714,22.19212638892087,21.973134992489864,2.34,0.06,0.8167,10000000000.0,-0.3,1.0,10.0,1.0,0.4,10.9710617,True,0.031083099595133213,0.017742071290260245,0.02832724377546025,0.03656321026511658,0.045156920775641735,0.016222744188183674,0.0663138618159847,0.04923164190215985,0.042208927772513616
